"name","position","team","points","sdPts","value","averagePick","fteam","tsel","posOrd","year","expValue_m","expValue_v","expResid_m","expResid_v"
"M.Lynch","RB","SEA",224.46317959818,20.6951009468787,282.8,16.22,-1,TRUE,6,2014,158.091572205105,228.846596361918,-66.3716073930747,228.846596361918
"M.Rivera","TE","OAK",81.3505769230769,17.1949669087669,103.4,252.22,-1,TRUE,37,2014,66.2765655065679,78.6241806953005,-15.074011416509,78.6241806953004
"M.Ryan","QB","ATL",290.405494871795,12.1492545902316,280.1,68.06,-1,TRUE,8,2014,248.2735820242,408.094080683584,-42.1319128475946,408.094080683584
"M.Sanu","WR","CIN",96.4540833333333,12.2900218288949,151.1,197.95,-1,TRUE,75,2014,93.7141358078898,40.9426432032527,-2.73994752544351,40.9426432032527
"M.Schaub","QB","OAK",113.17657034632,75.2034915186819,-5.8,213.43,-1,TRUE,32,2014,138.481583092554,785.363739777882,25.3050127462336,785.363739777882
"M.Stafford","QB","DET",302.174786446886,17.9370189815051,245.1,39.6,-1,TRUE,5,2014,256.142205514725,501.164467773004,-46.0325809321613,501.164467773005
"M.Tolbert","RB","CAR",78.8690897435898,18.8609699201002,23.1,229.44,-1,TRUE,77,2014,83.735591733369,51.1114916751296,4.86650198977916,51.1114916751296
"M.Vick","QB","NYJ",74.0178733333333,39.7305012362841,40.3,219.39,-1,TRUE,33,2014,97.2602703604841,540.060706386078,23.2423970271508,540.060706386078
"M.Wallace","WR","MIA",175.094277777778,10.0754150672703,178.3,76.7,-1,TRUE,30,2014,142.134443093398,75.826005289169,-32.9598346843796,75.8260052891688
"M.Wheaton","WR","PIT",126.814303418803,12.5641601434556,109.3,137.64,-1,TRUE,50,2014,106.235884393357,48.1730457732158,-20.578419025446,48.1730457732159
"M.Wilson","WR","CHI",51.5510119047619,22.1290711212757,28.5,207.4,-1,TRUE,81,2014,54.2477630496547,37.188996543559,2.69675114489278,37.188996543559
"N.Foles","QB","PHI",297.466421611722,15.0883149985007,119.2,57.59,-1,TRUE,6,2014,253.370740302899,460.646762261922,-44.0956813088227,460.646762261922
"N.Washington","WR","TEN",112.833884615385,21.8726023839889,96.7,230.61,-1,TRUE,89,2014,102.260095246146,45.6314362419029,-10.5737893692393,45.631436241903
"O.Beckham","WR","NYG",94.7463931623932,17.1106364330874,251,162.3,-1,TRUE,60,2014,92.2961739444859,40.35203536087,-2.45021921790726,40.35203536087
"P.Garcon","WR","WAS",198.507457264957,13.8237795056772,127.2,39.81,-1,TRUE,12,2014,155.109934864359,95.2054863045752,-43.3975224005982,95.205486304575
"P.Harvin","WR","NYJ",187.885363247863,16.8131494797924,70,50.03,-1,TRUE,19,2014,149.630345849502,82.4813186930172,-38.2550173983606,82.4813186930171
"P.Richardson","WR","SEA",43.9318181818182,25.0691937761074,51.6,202.5,-1,TRUE,79,2014,48.9433973485983,43.6308153100419,5.01157916678008,43.6308153100419
"P.Rivers","QB","SD",271.078248717949,7.85417784216847,259.8,106.23,-1,TRUE,14,2014,233.835533075794,253.308401947827,-37.2427156421553,253.308401947827
"P.Thomas","RB","NO",167.511602564103,17.946013218217,100.5,86.7,-1,TRUE,26,2014,129.366416527068,96.2219761568171,-38.1451860370346,96.2219761568171
"R.Bush","RB","DET",197.742102564103,14.3946234917793,87,38.67,-1,TRUE,15,2014,145.133283507414,116.057483570091,-52.608819056689,116.057483570091
"R.Cobb","WR","GB",216.630797735598,12.3821228234243,248.4,27.12,-1,TRUE,10,2014,165.364949788136,133.062042909674,-51.265847947462,133.062042909674
"R.Cooper","WR","PHI",136.669762626263,12.1586108489392,101.2,115.95,-1,TRUE,41,2014,110.243336300487,52.5258948526851,-26.4264263257755,52.5258948526851
"R.Fitzpatrick","QB","HOU",181.906766666667,34.3311600312473,176,199.1,-1,TRUE,30,2014,196.251612514346,790.73673841098,14.3448458476788,790.73673841098
"R.Gronkowski","TE","NE",184.919491841492,24.7745059964393,225.4,29.02,-1,TRUE,3,2014,146.319290076815,246.467792397242,-38.600201764677,246.467792397243
"R.Helu","RB","WAS",93.6880769230769,12.083872357827,105.3,189.56,-1,TRUE,61,2014,98.8122364070175,70.8392015447412,5.12415948394061,70.8392015447412
"R.Hillman","RB","DEN",89.4271666666667,18.5924628252712,90.8,186.29,-1,TRUE,58,2014,94.4310887201377,64.5689039759868,5.00392205347099,64.5689039759868
"R.Jennings","RB","NYG",186.110564102564,10.1398515808268,123.5,59.96,-1,TRUE,20,2014,138.955949203727,102.218192386679,-47.1546148988373,102.218192386679
"R.Mathews","RB","SD",188.197,13.6555589779401,13,53.57,-1,TRUE,18,2014,140.074385819469,103.905373313451,-48.1226141805312,103.905373313451
"R.Randle","WR","NYG",147.432602564103,14.7174807550627,147.3,113.35,-1,TRUE,40,2014,117.605674715914,61.0425125785744,-29.8269278481889,61.0425125785745
"R.Rodgers","TE","GB",85.0417857142857,18.5807418680565,44.5,189.58,-1,TRUE,27,2014,68.3629210809004,83.7431808837067,-16.6788646333853,83.7431808837067
"R.Streater","WR","OAK",127.216512820513,13.3559364548305,18.9,189.32,-1,TRUE,70,2014,106.364246732326,48.274255478614,-20.8522660881874,48.2742554786141
"R.Tannehill","QB","MIA",248.241407692308,16.3085536639755,270.8,148.87,-1,TRUE,18,2014,220.818481961757,193.572567238978,-27.4229257305512,193.572567238978
"R.Turbin","RB","SEA",67.8536111111111,20.1630855635849,67.6,215.14,-1,TRUE,72,2014,73.0496664062613,39.1723415093957,5.19605529515021,39.1723415093957
"R.Wayne","WR","IND",170.65547008547,16.4287056209221,119.9,88.96,-1,TRUE,35,2014,139.000264643774,73.9976557249264,-31.6552054416962,73.9976557249262
"R.White","WR","ATL",203.752217948718,12.6725373530617,170.1,47.46,-1,TRUE,17,2014,157.861463362886,103.53083547877,-45.8907545858323,103.53083547877
"R.Wilson","QB","SEA",281.979451282051,7.88328409165518,318.1,90.97,-1,TRUE,12,2014,241.501648917554,344.504825965347,-40.4778023644973,344.504825965347
"R.Woods","WR","BUF",107.090465811966,13.0804427839483,132.4,175.68,-1,TRUE,66,2014,100.355083112799,44.6591690650902,-6.73538269916655,44.6591690650902
"S.Bailey","WR","STL",40.989619047619,10.9284556047395,73.3,246.66,-1,TRUE,91,2014,47.0259046774828,48.0254161234201,6.03628562986384,48.02541612342
"S.Chandler","TE","BUF",91.2061538461539,8.19999395168632,91.2,235.28,-1,TRUE,32,2014,73.1787857283134,81.3211681388966,-18.0273681178405,81.3211681388966
"S.Greene","RB","TEN",105.096628205128,21.788435758379,50.7,174.79,-1,TRUE,54,2014,109.517681713767,90.0152445500698,4.42105350863903,90.0152445500697
"S.Hill","QB","STL",190.47525,28.5485456471636,83.7,196.5,-1,TRUE,28,2014,199.037191516407,728.072651179662,8.56194151640717,728.072651179662
"S.Jackson","RB","ATL",150.343756410256,24.4140898587778,131.5,102.38,-1,TRUE,31,2014,124.717621011274,102.930579205645,-25.6261353989821,102.930579205645
"S.Johnson","RB","JAC",21.1534523809524,9.55919272984171,20.7,207.62,-1,TRUE,68,2014,30.1937644180144,53.5428400017458,9.04031203706202,53.5428400017458
"S.Johnson","WR","SF",87.0936965811966,16.8031213511897,79,194.02,-1,TRUE,72,2014,85.0259747530291,37.7747669715592,-2.06772182816751,37.7747669715592
"S.Ridley","RB","NE",148.325948717949,17.2946091353722,50,98.79,-1,TRUE,29,2014,124.488833897857,104.193962799006,-23.8371148200918,104.193962799006
"S.Smith","WR","BAL",127.774346153846,12.8935221597007,175,150.19,-1,TRUE,54,2014,106.543697727078,48.4282382569226,-21.2306484267685,48.4282382569227
"S.Taylor","RB","ARI",59.1586388888889,22.7973378583283,58.2,218.9,-1,TRUE,73,2014,64.8905165211086,33.6227448188757,5.73187763221965,33.6227448188757
"S.Vereen","RB","NE",184.018217948718,23.334076779365,140.3,48.38,-1,TRUE,17,2014,137.831408178109,100.791576870121,-46.1868097706092,100.791576870121
"S.Watkins","WR","BUF",155.038897435897,12.6332485011697,165.5,75.66,-1,TRUE,28,2014,124.719090953897,64.5484705825094,-30.3198064820003,64.5484705825093
"T.Austin","WR","STL",125.600756410256,19.5833149898987,80.3,122.15,-1,TRUE,44,2014,105.848369923622,47.9271030347608,-19.7523864866343,47.9271030347609
"T.Brady","QB","NE",291.529634432234,17.6463782059099,274.9,63.82,-1,TRUE,7,2014,249.139709699381,416.019978364132,-42.3899247328529,416.019978364132
"T.Bridgewater","QB","MIN",94.7811769230769,58.8528190485122,174.5,173.28,-1,TRUE,23,2014,118.828698181746,680.114126128662,24.0475212586693,680.114126128663
"T.Eifert","TE","CIN",99.7225641025641,12.6035576998048,5.2,154.31,-1,TRUE,18,2014,83.9056166123156,66.4549295448639,-15.8169474902485,66.4549295448639
"T.Gerhart","RB","JAC",196.999102564103,18.6215318403507,71.2,55.15,-1,TRUE,19,2014,144.744281954535,114.797966489304,-52.2548206095677,114.797966489304
"T.Hilton","WR","IND",173.201239316239,12.0907419292143,215.5,57.04,-1,TRUE,22,2014,140.843969816469,75.1210779127882,-32.3572694997695,75.121077912788
"T.Kelce","TE","KC",98.4347222222222,19.6250423019553,142.7,158.63,-1,TRUE,19,2014,82.0463130424049,67.5944905723049,-16.3884091798173,67.5944905723049
"T.Mason","RB","STL",59.9374166666667,21.2704069092092,126.3,157.89,-1,TRUE,46,2014,65.6159953167326,34.0105009502654,5.67857865006588,34.0105009502654
"T.Richardson","RB","IND",170.655871794872,17.7086195488182,103.3,68.89,-1,TRUE,25,2014,130.830603068067,96.4242412671687,-39.8252687268047,96.4242412671687
"T.Riddick","RB","DET",38.8159722222222,18.358293260094,77.7,235.97,-1,TRUE,78,2014,46.0712564435566,30.1334479941165,7.25528422133443,30.1334479941166
"T.Romo","QB","DAL",282.833494871795,12.6539187421792,263.3,92.72,-1,TRUE,13,2014,242.186047054621,351.05306338214,-40.647447817174,351.05306338214
"T.Smith","WR","BAL",176.553952991453,12.3330865516861,167.2,63.52,-1,TRUE,25,2014,143.082243549878,76.2701715752916,-33.4717094415747,76.2701715752915
"T.West","RB","CLE",114.3545,27.3215564184217,106.2,128.04,-1,TRUE,39,2014,115.963922768352,97.4476323048956,1.6094227683517,97.4476323048955
"T.Williams","WR","DAL",159.035196581197,13.8093577307011,128.6,90.06,-1,TRUE,36,2014,128.717035266764,66.5424702661846,-30.3181613144326,66.5424702661846
"T.Wright","TE","NE",67.0885353535354,17.0043129812195,74.7,177.04,-1,TRUE,23,2014,58.8520209519691,61.3536931229656,-8.23651440156633,61.3536931229656
"V.Cruz","WR","NYG",200.310747863248,16.9484576223639,51.2,40.99,-1,TRUE,13,2014,156.040852864323,97.8890028275578,-44.2698949989251,97.8890028275577
"V.Davis","TE","SF",156.727813131313,19.0982115841077,49.9,60.28,-1,TRUE,5,2014,135.845009431371,94.1349905281396,-20.8828036999423,94.1349905281396
"W.Welker","WR","DEN",154.237897435897,23.7112926898902,83.4,62.36,-1,TRUE,24,2014,123.921303521183,64.2123474078974,-30.3165939147142,64.2123474078974
"Z.Ertz","TE","PHI",133.808987179487,13.611872044568,115.2,100.54,-1,TRUE,11,2014,120.870675044193,93.4240956648216,-12.9383121352939,93.4240956648215
"Z.Stacy","RB","STL",203.996871794872,9.82190291544067,55.3,33.76,-1,TRUE,14,2014,148.351814073821,129.265245406519,-55.6450577210513,129.265245406519
"A.Abdullah","RB","DET",152.12310711294,18.2439616443233,112.1,56.49,-1,TRUE,21,2015,109.179347034538,124.86852806121,-42.9437600784023,124.86852806121
"A.Blue","RB","HOU",107.366793834959,18.9481189685441,103.2,116.97,-1,TRUE,39,2015,106.487750577135,68.3359233485132,-0.879043257823861,68.3359233485132
"A.Boldin","WR","SF",158.397636426729,9.65010073540068,135.4,117.06,-1,TRUE,39,2015,131.459143867992,53.227172657571,-26.9384925587372,53.2271726575709
"A.Brown","WR","PIT",284.071926106415,13.7669004608607,322.2,5.3,-1,TRUE,1,2015,239.610759101957,169.284103387637,-44.4611670044577,169.284103387637
"A.Cooper","WR","OAK",171.118043593435,15.4701457424815,177.2,42.99,-1,TRUE,15,2015,138.589767073349,57.4184535835813,-32.5282765200857,57.4184535835812
"A.Dalton","QB","CIN",233.010391924099,17.0740736980066,241.1,161.74,-1,TRUE,23,2015,187.080669733869,311.068569956418,-45.9297221902295,311.068569956418
"A.Dobson","WR","NE",55.7418911630841,37.3529263623988,20.6,247.81,-1,TRUE,94,2015,65.1665886145676,46.3628562194199,9.4246974514835,46.3628562194199
"A.Ellington","RB","ARI",184.457260250038,21.9712626959995,67.2,55.83,-1,TRUE,20,2015,126.761073248286,107.70725061482,-57.6961870017525,107.70725061482
"A.Foster","RB","HOU",171.26459887984,37.1387621313977,65,58.34,-1,TRUE,22,2015,114.784134751311,103.240007830273,-56.480464128529,103.240007830273
"A.Gates","TE","SD",104.883462788392,10.3635421291022,121,136.96,-1,TRUE,15,2015,86.6223464519826,109.27638592147,-18.2611163364094,109.27638592147
"A.Green","WR","CIN",230.078757569546,18.6696133960953,230.7,18.67,-1,TRUE,7,2015,182.63840104378,122.213773562024,-47.4403565257663,122.213773562024
"A.Hawkins","WR","CLE",106.483451465117,27.8429124495156,41.1,256.58,-1,TRUE,98,2015,100.262045530269,47.9999029494662,-6.22140593484794,47.9999029494662
"A.Hurns","WR","JAC",108.695373146027,12.8081233518386,192,182.2,-1,TRUE,65,2015,101.433297228008,47.099926179783,-7.26207591801902,47.0999261797829
"A.Jeffery","WR","CHI",222.450542204687,15.7280229984738,131.7,25.97,-1,TRUE,10,2015,175.452949193047,109.000832706831,-46.9975930116403,109.000832706832
"A.Johnson","WR","IND",180.124096094509,9.32370466183625,94.8,51.73,-1,TRUE,19,2015,143.399453460746,57.6117548025139,-36.7246426337625,57.6117548025139
"A.Luck","QB","IND",345.089919853757,15.4815734442554,127.8,10.57,-1,TRUE,1,2015,306.016813017185,195.106870955096,-39.0731068365724,195.106870955096
"A.Morris","RB","WAS",180.366204211424,18.2437584053314,91.6,46.82,-1,TRUE,18,2015,122.569573759498,105.119897418239,-57.7966304519258,105.119897418239
"A.Peterson","RB","MIN",257.619528939103,12.1012946629589,241.7,6.25,-1,TRUE,3,2015,212.198754985661,813.293382945697,-45.4207739534418,813.293382945698
"A.Robinson","WR","JAC",165.376726030503,18.5702657599938,264,67.58,-1,TRUE,25,2015,135.52371326486,56.1254161809398,-29.8530127656434,56.1254161809397
"A.Rodgers","QB","GB",333.568011545837,19.0821589464618,293.2,15.37,-1,TRUE,2,2015,300.08384430086,247.316874383202,-33.4841672449768,247.316874383202
"A.Smith","QB","KC",240.400944741143,16.6588199001593,265.2,179.97,-1,TRUE,26,2015,198.626796341888,254.68801804684,-41.7741483992549,254.68801804684
"A.Williams","RB","NYG",77.9622086129439,19.3622718429579,34.9,163.57,-1,TRUE,53,2015,81.6564265065972,43.5675346991421,3.69421789365325,43.5675346991421
"A.Wilson","WR","KC",61.6136932318415,19.1019593343635,77.2,256.11,-1,TRUE,97,2015,69.4308432419986,46.9906828912324,7.81715001015712,46.9906828912324
"B.Bolden","RB","NE",45.5232958269338,27.4624489416123,60.2,236.56,-1,TRUE,78,2015,53.0302614222132,31.0891087702127,7.50696559527937,31.0891087702127
"B.Bortles","QB","JAC",229.501458881469,20.5395062257342,306,165.56,-1,TRUE,24,2015,181.604698267617,337.214964357319,-47.8967606138518,337.21496435732
"B.Coleman","WR","NO",120.6839864769,34.6547709371639,72.4,172.34,-1,TRUE,61,2015,106.900290210942,42.0941666455015,-13.7836962659581,42.0941666455015
"B.Cooks","WR","NO",207.180021930149,18.8326291709987,210.8,28.42,-1,TRUE,11,2015,162.108225702713,84.6268713336107,-45.071796227436,84.6268713336108
"B.Hartline","WR","CLE",104.364090199385,22.8118088661046,86.3,240.61,-1,TRUE,90,2015,99.0864375569348,48.6155813796601,-5.27765264245017,48.6155813796601
"B.Hoyer","QB","HOU",137.203795977932,52.8764445566888,162.6,225.52,-1,TRUE,30,2015,109.303109347372,644.886476361041,-27.9006866305595,644.886476361041
"B.LaFell","WR","NE",119.344432178401,28.6941764244977,70.9,119.08,-1,TRUE,41,2015,106.287716647729,42.2149680806313,-13.0567155306719,42.2149680806312
"B.Marshall","WR","NYJ",177.066218482248,13.6884190588684,283.7,61.26,-1,TRUE,23,2015,141.71909646675,57.4922334611491,-35.3471220154982,57.4922334611491
"B.Oliver","RB","SD",64.0144098166894,23.2412128958665,30,212.29,-1,TRUE,70,2015,69.204711224829,38.5745762780515,5.19030140813956,38.5745762780515
"B.Osweiler","QB","DEN",6.03086817324832,8.73376749835319,113.7,231.03,-1,TRUE,33,2015,40.3679894910626,739.885783416456,34.3371213178143,739.885783416456
"B.Powell","RB","NYJ",64.1382934785387,26.7806546077807,109.6,254.56,-1,TRUE,81,2015,69.3132012225023,38.6197131531926,5.17490774396358,38.6197131531926
"B.Quick","WR","STL",131.930537018761,20.7229124583807,15.2,139.88,-1,TRUE,47,2015,113.456636457121,41.4932865939427,-18.4739005616399,41.4932865939426
"B.Roethlisberger","QB","PIT",284.780219333957,12.8085446065353,218.1,55.51,-1,TRUE,6,2015,256.8281246493,172.581710097019,-27.9520946846573,172.581710097019
"B.Sankey","RB","TEN",118.488509647182,15.8787335387693,51.7,119.56,-1,TRUE,40,2015,111.166251993888,90.0046191449737,-7.32225765329352,90.0046191449736
"B.Watson","TE","NO",77.4193183890169,21.0932512171603,153.5,203.72,-1,TRUE,26,2015,59.8926616290096,40.817124052538,-17.5266567600073,40.817124052538
"C.Anderson","RB","DEN",240.318354780028,15.4231131000616,128.8,16.87,-1,TRUE,6,2015,191.921661832964,496.904252253916,-48.3966929470638,496.904252253916
"C.Artis-Payne","RB","CAR",56.1978969249586,9.15572054175536,32.6,169.92,-1,TRUE,57,2015,62.325188856368,35.5386328479129,6.1272919314094,35.538632847913
"C.Beasley","WR","DAL",99.5595616887771,14.8623368671807,106.6,201.46,-1,TRUE,77,2015,96.2806378761705,49.6627317022168,-3.27892381260661,49.6627317022168
"C.Clay","TE","BUF",105.695930012207,12.9700259384378,95.3,172.34,-1,TRUE,24,2015,87.8431181230008,108.695441572022,-17.8528118892062,108.695441572022
"C.Conley","WR","KC",75.2839193786864,15.1380074026561,34.4,190.15,-1,TRUE,67,2015,79.462473139718,51.8563847596123,4.17855376103159,51.8563847596123
"C.Fleener","TE","IND",108.406259218359,12.7787917113735,96.1,158.22,-1,TRUE,18,2015,92.0162218491842,105.419334687619,-16.3900373691748,105.419334687619
"C.Gillmore","TE","BAL",59.9458312430141,14.9307040767157,81.7,246.08,-1,TRUE,33,2015,46.6358019492746,54.7795272074352,-13.3100292937395,54.7795272074353
"C.Hyde","RB","SF",182.719597967782,19.8121165593615,72.8,44.08,-1,TRUE,16,2015,124.945613429424,106.411767147204,-57.7739845383577,106.411767147204
"C.Ivory","RB","NYJ",157.170335744549,12.0957523749706,185.7,86.7,-1,TRUE,27,2015,109.241531259728,115.987677147902,-47.928804484821,115.987677147902
"C.Johnson","RB","ARI",63.6600504461318,22.8819607740961,104.2,195.28,-1,TRUE,63,2015,68.894397409405,38.4452475192618,5.23434696327318,38.4452475192618
"C.Johnson","WR","DET",245.407061743567,20.192049421652,217.4,16.3,-1,TRUE,6,2015,198.149395343428,155.190108616556,-47.2576664001394,155.190108616557
"C.Johnson","WR","MIN",150.308400327978,22.0772285627288,17.2,87.4,-1,TRUE,30,2015,126.223423459803,49.6140725482592,-24.0849768681746,49.6140725482591
"C.Kaepernick","QB","SF",265.608376187105,12.7453093738017,107.2,143.86,-1,TRUE,18,2015,234.733725973079,146.342410936678,-30.8746502140264,146.342410936678
"C.Latimer","WR","DEN",100.604933781673,28.9705964296508,15,151.12,-1,TRUE,52,2015,96.9082022913135,49.4515773302521,-3.69673149035955,49.4515773302521
"C.Michael","RB","SEA",60.1969252034792,22.7837166216639,21.6,169.11,-1,TRUE,55,2015,65.8515170857429,37.1427891456515,5.65459188226368,37.1427891456515
"C.Newton","QB","CAR",287.803667176483,12.4157814376145,388,85.58,-1,TRUE,11,2015,260.046291407568,179.662131863651,-27.7573757689148,179.662131863651
"C.Palmer","QB","ARI",243.76225812208,16.9136366074327,305.2,150.88,-1,TRUE,20,2015,203.801570629963,231.251211867671,-39.9606874921167,231.251211867671
"C.Patterson","WR","MIN",75.5569330643102,25.7268077875038,25.5,177.31,-1,TRUE,63,2015,79.6617740998313,51.9272090680078,4.10484103552114,51.9272090680078
"C.Polk","RB","HOU",36.521687828318,23.5999847180098,64.3,218.95,-1,TRUE,74,2015,45.34559605385,29.5878649232058,8.82390822553197,29.5878649232058
"C.Shorts","WR","HOU",108.511310434329,26.687842044772,47.4,204.07,-1,TRUE,79,2015,101.338595334259,47.1880115926366,-7.17271510006982,47.1880115926365
"C.Spiller","RB","NO",171.510119084934,18.8419076399135,64.6,68.45,-1,TRUE,25,2015,114.957248100315,103.222524430641,-56.5528709846195,103.222524430641
"C.Walford","TE","OAK",58.9572832517747,14.3189015918015,64.9,206.06,-1,TRUE,27,2015,45.9259386723412,58.1867234323004,-13.0313445794335,58.1867234323004
"D.Adams","WR","GB",167.674676943975,21.5021342473557,81.3,64.18,-1,TRUE,24,2015,136.774586454583,56.8446660878299,-30.900090489392,56.8446660878298
"D.Allen","TE","IND",109.547850444134,10.6275108632689,25,133.81,-1,TRUE,14,2015,93.8041982229646,103.820526870577,-15.7436522211694,103.820526870577
"D.Amendola","WR","NE",92.8599366608346,17.0163141596931,120.8,203.55,-1,TRUE,78,2015,92.0012834881704,50.9774822143516,-0.858653172664242,50.9774822143516
"D.Baldwin","WR","SEA",135.327065602708,13.1451107746851,228.9,163.77,-1,TRUE,58,2015,115.752045957782,41.7739939870941,-19.5750196449258,41.7739939870941
"D.Bowe","WR","CLE",123.18313049185,20.8142979889271,7.8,192,-1,TRUE,68,2015,108.143207728313,42.1243175940473,-15.0399227635367,42.1243175940473
"D.Brees","QB","NO",299.988645904374,23.044664440855,303.4,53.3,-1,TRUE,5,2015,272.353714805495,200.028590459405,-27.6349310988793,200.028590459405
"D.Bryant","WR","DAL",252.148918557433,13.3870360085408,73.6,8.88,-1,TRUE,2,2015,205.412061746662,175.682774665562,-46.7368568107707,175.682774665563
"D.Carr","QB","OAK",220.992432608545,21.3572705980629,265.2,154.73,-1,TRUE,21,2015,168.72343335738,390.512780041048,-52.2689992511653,390.512780041048
"D.Cobb","RB","TEN",55.1492742840971,29.3939893478649,20.9,135.79,-1,TRUE,43,2015,61.4007945838528,35.1003330577626,6.25152029975572,35.1003330577626
"D.Freeman","RB","ATL",142.259985326113,20.662709820391,279.4,112.15,-1,TRUE,35,2015,110.443475470284,131.941518294007,-31.8165098558294,131.941518294007
"D.Funchess","WR","CAR",133.792601868973,23.6079605083366,90.8,118.98,-1,TRUE,40,2015,114.703801576913,41.524810815225,-19.0888002920605,41.524810815225
"D.Green-Beckham","WR","TEN",85.9229212135987,16.9547931072016,96.9,138.47,-1,TRUE,46,2015,87.1613557021326,52.4415488459734,1.23843448853385,52.4415488459734
"D.Herron","RB","IND",39.2275810289968,47.2245287557858,9.9,191.13,-1,TRUE,62,2015,47.648460222224,29.5545225771378,8.42087919322723,29.5545225771378
"D.Hopkins","WR","HOU",198.237749704511,25.0120612233404,274.6,32.14,-1,TRUE,12,2015,155.101457309709,71.2184377322862,-43.1362923948021,71.2184377322863
"D.Jackson","WR","WAS",175.503845071984,21.4516515862765,89.3,68.59,-1,TRUE,26,2015,140.885158189317,57.5124154693198,-34.6186868826671,57.5124154693197
"D.Johnson","RB","ARI",86.0098440555748,13.539057353604,200.3,136.09,-1,TRUE,44,2015,88.9215088321975,47.4210414597229,2.9116647766227,47.4210414597229
"D.Johnson","RB","CLE",113.184218122729,34.4866789879913,73.5,116.27,-1,TRUE,38,2015,109.434582968645,79.7241360670181,-3.74963515408382,79.724136067018
"D.Lewis","RB","NE",74.3858408224956,49.8157399827354,101.2,157.93,-1,TRUE,50,2015,78.4002380533232,42.1558362577102,4.01439723082762,42.1558362577102
"D.McFadden","RB","DAL",103.521336712322,27.1514033529887,175.7,115.62,-1,TRUE,37,2015,103.949127664366,61.3762939928769,0.427790952043677,61.3762939928769
"D.Moncrief","WR","IND",91.3123346659201,31.0552093900312,141.3,147.2,-1,TRUE,49,2015,90.9526141181303,51.3390069420228,-0.359720547789769,51.3390069420229
"D.Murray","RB","PHI",230.036313357155,16.5258119796733,161.1,18.07,-1,TRUE,8,2015,179.601100993763,351.307545587028,-50.4352123633925,351.307545587028
"D.Parker","WR","MIA",120.689568965923,22.9482175690441,80.4,116.88,-1,TRUE,38,2015,106.902906817827,42.0939415498918,-13.7866621480963,42.0939415498917
"D.Robinson","RB","JAC",81.8699552083941,29.8273273263465,54.8,182.77,-1,TRUE,59,2015,85.2018677340117,45.3990855494546,3.33191252561758,45.3990855494546
"D.Smith","WR","NYJ",64.5743012781507,37.5217895809103,20,196.39,-1,TRUE,74,2015,71.6036797448855,47.9027898337987,7.0293784667348,47.9027898337987
"D.Sproles","RB","PHI",110.52750963004,13.1936731824746,139,144.02,-1,TRUE,45,2015,108.226959862835,74.4898301123446,-2.30054976720475,74.4898301123446
"D.Thomas","WR","DEN",259.706452650566,12.2984564004749,214.9,11.64,-1,TRUE,5,2015,213.844432730851,204.327675874725,-45.8620199197147,204.327675874725
"D.Walker","TE","TEN",127.670670464877,13.6253483935164,197.4,117.03,-1,TRUE,11,2015,111.707571812501,95.8072498960079,-15.9630986523756,95.8072498960079
"D.Waller","WR","BAL",19.1940361635848,20.4296647228647,2.8,242.52,-1,TRUE,93,2015,40.0762193605287,194.734512279749,20.8821831969439,194.734512279749
"D.Williams","RB","MIA",68.5296565111724,13.616140537783,18,222.63,-1,TRUE,76,2015,73.1697274926064,40.1391303815204,4.64007098143398,40.1391303815204
"D.Williams","RB","PIT",65.5703616267284,13.6735754339512,69.6,160.98,-1,TRUE,52,2015,70.5676492102496,39.1362563630675,4.99728758352119,39.1362563630676
"D.Woodhead","RB","SD",109.685514370902,31.8152813519642,203.6,129.56,-1,TRUE,41,2015,107.79554449671,72.8354026783836,-1.88996987419205,72.8354026783836
"E.Decker","WR","NYJ",158.746926700207,14.6135825464201,212.7,106.8,-1,TRUE,35,2015,131.672689387894,53.3796988557489,-27.0742373123135,53.3796988557488
"E.Ebron","TE","DET",95.5719488386124,17.0782479224048,107.2,154.5,-1,TRUE,17,2015,74.8486110386815,94.337214824226,-20.7233377999309,94.337214824226
"E.Lacy","RB","GB",262.559542933275,14.7663022028181,128.6,6.19,-1,TRUE,2,2015,218.387861752386,958.221228315981,-44.1716811808892,958.221228315982
"E.Manning","QB","NYG",269.557128287286,15.4928161186764,280.5,103.47,-1,TRUE,13,2015,239.617568120701,147.466524193242,-29.9395601665854,147.466524193242
"E.Royal","WR","CHI",135.459485893026,17.9022244054792,48.2,136.88,-1,TRUE,45,2015,115.843258939453,41.8058955433005,-19.6162269535734,41.8058955433005
"E.Sanders","WR","DEN",203.762432670015,16.2793998920454,187.4,34.44,-1,TRUE,14,2015,159.338261932344,79.3573080347538,-44.4241707376707,79.3573080347538
"F.Gore","RB","IND",190.240648986073,20.1101060302043,175.4,41.44,-1,TRUE,15,2015,133.097604469729,114.819376805578,-57.1430445163437,114.819376805578
"F.Jackson","RB","SEA",66.1047916287254,30.649080497524,61.7,175.82,-1,TRUE,58,2015,71.0367498185131,39.3230257721421,4.93195818978768,39.3230257721421
"G.Bernard","RB","CIN",156.900435117642,20.5621348250997,155.7,75.35,-1,TRUE,26,2015,109.214863567514,116.484175182498,-47.685571550128,116.484175182498
"G.Escobar","TE","DAL",54.6972463421203,12.5445208102796,14.4,257.97,-1,TRUE,35,2015,42.7618445741526,69.5821932266009,-11.9354017679677,69.5821932266009
