playerId,player,team,position,age,exp,bye,lower,upper,sdPts,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,games,points,vor,vorLow,vorHigh,overallRank,positionRank,ptsGame,vorGame,vorGameLow,vorGameHigh,adp,auctionValue,adpDiff,cost,ppdollar
2508061,A.Brown,PIT,WR,28,6,8,285.620036173633,323.817633243982,16.4370524221576,35.3182392498804,1,38.197597070349,1.3,1.1,0.2,5.05941986866631,NA,16,308.07990556688,150.935922489171,150.289737066605,150.207020058602,1,1,19.25499409793,9.43349515557317,9.39310856666284,9.3879387536626,1.5383,56.3375,-0.5383,62,4.96903073494967
2495454,J.Jones,ATL,WR,27,5,11,226.81,288.5930399166,23.3358061982838,22.8652047399908,2,61.7830399165997,3.5,2.7,0.5,7.27727756853877,NA,16,278.403013160371,121.259030082662,91.479700892972,114.982426731219,2,2,17.4001883225232,7.57868938016639,5.71748130581075,7.18640167070118,4.7033,52.615,-2.7033,58,4.80005195104088
2552475,T.Gurley,LA,RB,22,1,8,227.417669584245,273.404084164776,19.1617211371263,9.61539920317841,1,45.9864145805312,4.9,2,1.2,5.6630171324014,NA,16,253.831005641338,115.648265599395,113.169894237783,123.517709532296,3,1,15.8644378525836,7.2280165999622,7.07311838986141,7.59725893596204,4.29,49.725,-1.29,55,4.61510919347886
2553435,D.Johnson,ARI,RB,25,1,9,227.21,270.081518365459,15.3462137570872,18.8690649041601,1,42.8715183654589,5.8,2.2,1.8,3.80782249955688,NA,16,253.401867059269,115.219127017327,112.962224653538,120.195143732979,4,2,15.8376166912043,7.20119543858292,7.0601390408461,7.3895985735047,6.5667,45.865,-2.5667,51,4.96866405998567
2543496,O.Beckham,NYG,WR,24,2,8,242.430164790997,277.698764525994,22.1916943372221,33.0515984355169,3,35.2685997349971,3,2.3,0.6,7.15476313467807,NA,16,267.120319473627,109.976336395918,107.099865683969,104.088151340613,5,3,16.6950199671017,6.87352102474488,6.69374160524805,6.50550945878831,3.4933,53.765,1.5067,60,4.45200532456045
2507164,A.Peterson,MIN,RB,31,9,6,226.7,239.640738415595,6.73366660759159,4.87076116862406,2,12.9407384155953,8,3.4,1.6,3.26207958383394,NA,16,235.029345817049,96.8466057751068,112.452224653538,89.7543637831152,6,3,14.6893341135656,6.05291286094417,7.0282640408461,5.48704982663823,6.57,47.3675,-0.57,53,4.43451595881225
2533034,L.Miller,HOU,RB,25,4,9,220.2,250.863592657224,12.2073383556534,7.78785618029886,2,30.6635926572244,11,4.8,1.9,3.80204285167372,NA,16,234.036258493169,95.8535184512266,105.952224653538,100.977218024744,7,4,14.6272661558231,5.99084490320166,6.6220140408461,6.18847821674005,12.575,39.26,-5.575,44,5.31900587484475
2555224,E.Elliott,DAL,RB,21,0,7,210.4,231.614097803194,13.8689055863225,2.15135458437783,3,21.2140978031939,9,4,1.8,4.60447569929979,NA,16,226.280910803681,88.0981707617388,96.1522246535376,81.7277231707138,8,5,14.1425569252301,5.50613567260868,6.0095140408461,4.98538478836314,8.0783,47.4625,-0.0783000000000005,53,4.26945114723927
2543583,D.Freeman,ATL,RB,24,2,11,213.24,239.301921075265,12.3971093645258,8.36913007071325,3,26.0619210752646,20.1,8.9,4,6.59812178756434,NA,16,226.215893822059,88.0331537801167,98.9922246535376,89.4155464427845,9,6,14.1384933638787,5.50207211125729,6.1870140408461,5.46587374286756,16.2883,34.2925,-7.2883,38,5.95304983742261
2540165,D.Hopkins,HOU,WR,24,3,9,217.03709807074,258.07027845938,24.8124161578172,20.1773735400181,4,41.0331803886405,9.2,5.1,1.4,7.04906790040329,NA,16,243.955297367134,86.8113142894249,81.7067989637115,84.4596652739992,10,4,15.2472060854459,5.42570714308906,5.10667493523197,5.27872907962495,9.73,45.0825,0.27,50,4.87910594734268
2540175,L.Bell,PIT,RB,24,3,8,196.15,240.057327235255,15.5263373368892,8.44963047980926,3,43.9073272352552,NA,NA,NA,9.12302574425919,NA,14.5507,222.043218616548,83.8604785746053,81.9022246535376,90.1709526027751,11,7,15.2599681538722,6.62354690125077,6.33996515316372,7.00749533484522,14.26,40.7025,-3.26,45,4.93429374703439
497240,R.Gronkowski,NE,TE,27,6,9,198.420237138264,237.535765502981,17.200374563907,37.0547235488181,1,39.1155283647175,10.9,1,0,5.17559351752293,NA,16,218.77052226242,82.6123809813279,73.5197853272095,91.0604791467981,12,1,13.6731576414012,5.14632709404139,4.59498658295059,5.48979312214772,11.115,44.3825,0.885,49,4.46470453596775
2495466,M.Ingram,NO,RB,27,5,5,197.15,221.725980249157,12.1720349577368,3.25829909137022,4,24.5759802491572,20.8,9.1,2.9,6.77600252790261,NA,16,213.650308886144,75.4675688442015,82.9022246535376,71.8396056166771,13,8,13.353144305384,4.71672305276259,5.1813890408461,4.36737744123584,22.8433,29,-9.8433,32,6.676572152692
79607,L.McCoy,BUF,RB,28,7,10,191.8,230.293180917101,13.50957783344,9.55554995264103,4,38.4931809171008,21.8,9.8,2.4,4.94537959839632,NA,16,213.536867387333,75.3541273453907,77.5522246535376,80.4068062846207,14,9,13.3460542117083,4.70963295908692,4.8470140408461,4.90282748298232,25.2867,26.805,-11.2867,30,7.11789557957777
2495455,C.Newton,CAR,QB,27,5,7,312.32,348.0745163827,17.9400472243289,18.1657976123174,1,35.7545163826998,34.2,1.6,0.9,6.34741608094106,NA,16,339.735251889041,71.17168506383,60.086145404664,66.7643856968616,15,1,21.2334532430651,4.40986250209868,3.69598236104788,4.16174490761789,17.8183,31.3825,-2.8183,35,9.70672148254403
925,J.Charles,KC,RB,30,8,5,181.416399735009,220.808882935965,19.8069874288485,6.63516981245331,5,39.3924832009561,25.4,11.1,4.9,5.97625013666029,NA,16,207.247152202214,69.0644121602719,67.1686243885465,70.9225083034849,16,10,12.9529470126384,4.31652576001699,4.19803902428416,4.31005885916133,21.9067,31.1025,-5.9067,35,5.92134720577755
497278,D.Bryant,DAL,WR,28,6,7,204.7,247.080140672783,16.9976994773939,0.81988063726547,5,42.3801406727829,15.4,8.1,2.8,8.3266434888131,NA,16,224.182144709087,67.0381616313775,69.369700892972,73.469527487402,17,5,14.0113840443179,4.18988510196109,4.33560630581075,4.59184546796262,16.2183,40.51,0.781700000000001,45,4.9818254379797
2543509,A.Robinson,JAC,WR,23,2,5,190.7,240.02312497407,20.0856039373377,1.15349157019585,5,49.3231249740697,11.9,6.5,1.6,6.13674008787862,NA,16,223.373702945145,66.2297198674361,55.369700892972,66.4125117886888,18,6,13.9608564340716,4.13935749171476,3.46060630581075,4.15078198679305,16.12,37.93,1.88,42,5.31842149869393
2540154,K.Allen,SD,WR,24,3,11,204.6,242.649066415917,17.3095620002373,2.62193971430295,5,38.0490664159171,22.2,11.2,3,8.39172281241373,NA,16,223.350825198497,66.2068421207879,69.269700892972,69.0384532305362,19,7,13.9594265749061,4.13792763254924,4.32935630581075,4.31490332690852,26.8517,27.7025,-7.8517,31,7.20486532898377
2495450,A.Green,CIN,WR,28,5,9,182.01,230.798658337327,16.9899569972816,2.5654701524727,5,48.7886583373267,8.5,4.7,1.1,5.56226481533592,NA,16,221.089597551402,63.9456144736926,46.679700892972,57.1880451519459,20,8,13.8180998469626,3.99660090460579,2.91748130581075,3.57425282199662,11.2033,43.6025,8.7967,48,4.60603328232087
1032,J.Nelson,GB,WR,31,8,4,207.320021881838,236.687140201163,16.0944135089747,3.79737940425514,5,29.3671183193254,20.9,10.6,2.7,5.9246216445456,NA,16,220.368173416986,63.2241903392773,71.9897227748101,63.0765270157825,21,9,13.7730108385616,3.95151189620483,4.49935767342563,3.94228293848641,20.25,32.795,0.75,37,5.95589657883747
2540168,E.Lacy,GB,RB,25,3,4,183.659704595186,211.566851507296,15.8987055875867,5.65794787193019,5,27.9071469121098,22,9.8,2.7,6.38943673021841,NA,16,200.71548266717,62.5327426252273,69.4119292487236,61.6804768748157,22,11,12.5447176666981,3.90829641407671,4.33824557804522,3.73243189486951,20.3917,29.59,1.6083,33,6.0822873535506
2532899,D.Martin,TB,RB,27,4,6,186.6147702407,208.487193704199,8.67260251862944,11.6931331176789,5,21.8724234634985,22.7,10.3,2.7,4.59940036918176,NA,16,200.508482112352,62.3257420704099,72.3669948942378,58.6008190717186,23,12,12.531780132022,3.89535887940062,4.52293718088986,3.53995328217594,23.7633,29.575,-0.763300000000001,33,6.07601460946522
2533039,A.Jeffery,CHI,WR,26,4,9,198.298030546624,233.281182629993,14.0736790473551,1.84259079597743,6,34.9831520833689,21.6,11.2,2.5,8.1164859112699,NA,16,216.680081380872,59.5360983031626,62.9677314395958,59.6705694446118,24,10,13.5425050863045,3.72100614394766,3.93548321497474,3.72941059028824,27.6367,29.8675,-3.6367,33,6.56606307214762
2495893,B.Marshall,NYJ,WR,32,10,11,200.12,228.646825377462,12.2094748659926,4.66771854756635,6,28.5268253774617,19.4,9.8,2.9,3.57369846861995,NA,16,216.461506644591,59.3175235668817,64.789700892972,55.0362121920808,25,11,13.5288441652869,3.70734522293011,4.04935630581075,3.43976326200505,21.3267,31.9875,3.6733,36,6.01281962901641
2543468,M.Evans,TB,WR,23,2,6,197.9,215.939831804281,18.2776507775388,4.21388517441892,6,18.0398318042814,18.7,9.7,2.4,5.91773868401781,NA,16,213.213474525198,56.0694914474885,62.569700892972,42.3292186189005,26,12,13.3258421578248,3.50434321546803,3.91060630581075,2.64557616368128,24.6917,29.73,1.3083,33,6.46101437955144
2540160,J.Reed,WAS,TE,26,3,9,183.36,197.996401869159,6.79813964247184,24.4954877696746,2,14.6364018691589,42.1,2.4,0.8,7.65962007449683,NA,16,191.041519590676,54.883378309584,58.4595481889458,51.5211155129759,27,2,11.9400949744173,3.41326442705739,3.65372176180911,3.01858289503383,39.36,19.2925,-12.36,22,8.68370543593982
2506363,A.Rodgers,GB,QB,33,11,4,304.22,334.159869677312,13.1495275992065,9.29422630833579,2,29.9398696773122,35.5,1.9,0.8,3.81190184100329,NA,16,322.344770513993,53.7812036887821,51.9861454046639,52.8497389914739,28,2,20.1465481571246,3.32295741615818,3.18973236104788,3.29207948853117,22.255,28.67,5.745,32,10.0732740785623
2552487,A.Cooper,OAK,WR,22,1,10,192.378960612691,222.206922163203,19.0229001874838,4.42049717935262,6,29.8279615505113,27.2,14,3.1,5.53509805075522,NA,16,210.374101668851,53.2301185911423,57.0486615056635,48.5963089778219,29,13,13.1483813543032,3.32688241194639,3.56554134410397,3.03726931111387,27.735,28.31,1.265,32,6.5741906771516
2532975,R.Wilson,SEA,QB,28,4,5,292.94,338.236624115334,18.6549188936346,22.3185672253808,2,45.2966241153342,44.3,3.3,1.1,4.412722589411,NA,16,320.794138039454,52.2305712142432,40.7061454046639,56.9264934294959,30,3,20.0496336274659,3.2260428864995,2.48473236104788,3.54687664090754,34.5633,20.115,-4.5633,23,13.9475712191067
2540269,C.Anderson,DEN,RB,25,3,11,167.21,198.580284906957,11.2804145041764,5.41715143830581,6,31.3702849069574,28.5,12.5,3,5.53109431764044,NA,16,189.606587478127,51.4238474361844,52.9622246535376,48.6939102744772,31,13,11.8504117173829,3.21399046476153,3.3101390408461,2.92077148234835,31.8233,22.28,-0.8233,23,8.24376467296203
2543498,B.Cooks,NO,WR,23,2,5,185.881732315113,233.871966928283,16.3138851762281,3.76567835558475,7,47.99023461317,26.3,13.7,3,5.87669627694019,NA,16,207.625077032706,50.4810939549969,50.5514332080845,60.2613537429017,32,14,12.9765673145441,3.15506837218731,3.15946457550528,3.76633460893136,31.9617,25.7075,0.0382999999999996,26,7.98557988587331
234,M.Forte,NYJ,RB,31,8,11,165.658125864065,197.623847726662,13.5791034694959,8.12388787413082,6,31.9657218625969,43.8,18,3.5,4.9418430562087,NA,16,188.02411051122,49.8413704692775,51.4103505176025,47.7374730941818,33,14,11.7515069069512,3.11508565432985,3.21314690735016,2.86099415857989,41.8383,16.9975,-8.8383,17,11.0602417947776
2543488,J.Landry,MIA,WR,24,2,8,192.326547427653,216.271694189602,10.7429161902889,1.72807686148997,7,23.9451467619497,46.5,22.4,4.3,4.66721273600177,NA,16,204.282131946291,47.1381488685823,56.9962483206247,42.6610810042216,34,15,12.7676332466432,2.9461343042864,3.56226552003905,2.66631756276385,44.7917,15.6925,-10.7917,16,12.7676332466432
2532865,T.Hilton,IND,WR,27,4,10,190.54,214.018418112816,11.8646648766579,3.77907375670216,7,23.4784181128163,29.6,15.1,3.2,5.41230654720309,NA,16,203.436665407951,46.292682330242,55.209700892972,40.4078049274354,35,16,12.7147915879969,2.89329264564012,3.45060630581075,2.52548780796471,36.5783,21.465,-1.5783,22,9.24712115490686
2543457,S.Watkins,BUF,WR,23,2,10,183.748774115756,216.450565606431,12.2664460155744,4.16321577164177,7,32.7017914906752,29.2,14.5,3.1,8.69315858331955,NA,16,201.671444761652,44.5274616839428,48.4184750087277,42.83995242105,36,17,12.6044652976032,2.78296635524642,3.02615468804548,2.67749702631562,32.8783,25.305,3.1217,26,7.7565940292943
2541161,L.Murray,OAK,RB,26,3,10,164.008815269106,191.994457658388,10.1656918214555,1.89671918740333,7,27.9856423892817,37.7,15.8,3.1,6.12254253539526,NA,16,180.354761568422,42.1720215264797,49.761039922644,42.1080830259081,37,15,11.2721725980264,2.63575134540498,3.11006499516525,2.50915727931278,42.5017,12.9675,-5.5017,13,13.8734431975709
2495207,D.Murray,TEN,RB,28,5,13,154.05,194.396089641927,15.9637257656017,2.29677918406392,7,40.3460896419275,47.3,19.6,5.3,6.37213492486466,NA,16,179.445683705756,41.2629436638138,39.8022246535376,44.5097150094474,38,16,11.2153552316098,2.57893397898836,2.4876390408461,2.65925927828399,49.2933,12.005,-11.2933,13,13.803514131212
497284,E.Decker,NYJ,WR,29,6,11,174.480032822757,211.148120018871,14.4245790512198,0.953658652372155,8,36.6680871961135,45.6,21.6,3.1,5.89733624163367,NA,16,197.643738540846,40.4997554631369,39.1497337157291,37.5375068334897,39,18,12.3527336588029,2.53123471644605,2.44685835723307,2.34609417709311,52.5583,12.9925,-13.5583,13,15.203364503142
2495448,R.Cobb,GB,WR,26,5,4,178.075820568928,212.155128440367,15.9114892626206,4.14327535231624,8,34.0793078714392,36.7,18.3,2.6,5.32819545083977,NA,16,197.372719439174,40.2287363614651,42.7455214618998,38.5445152549861,40,19,12.3357949649484,2.51429602259157,2.67159509136874,2.40903220343663,43.9917,15.8675,-3.9917,16,12.3357949649484
2553733,T.Rawls,SEA,RB,23,1,5,155.37341356674,198.617043748832,16.6937524224628,2.03449225935105,7,43.2436301820927,41.6,17.5,4.1,5.78410444876012,NA,16,177.470401056281,39.2876610143388,41.1256382202772,48.7306691163522,41,17,11.0919000660176,2.45547881339617,2.57035238876732,2.92306890996554,41.7733,17.5575,-0.773299999999999,18,9.85946672534895
497328,D.Thomas,DEN,WR,29,6,11,171.8,208.670850826475,15.1954143704917,6.40205556488149,8,36.8708508264747,32.9,16.7,3.4,4.170091822179,NA,16,196.007440337773,38.8634572600643,36.469700892972,35.0602376410938,42,20,12.2504650211108,2.42896607875402,2.27935630581075,2.19126485256836,36.1117,24.675,5.8883,25,7.84029761351093
2543743,C.Hyde,SF,RB,25,2,8,154.744256017505,187.767700029264,13.7711580977816,4.08415944978421,7,33.023444011759,37.9,16.1,3.5,7.35495228377356,NA,16,176.827407987103,38.644667945161,40.496480671043,37.8813253967843,43,18,11.051712999194,2.41529174657256,2.53103004194019,2.24498492749255,39.3317,19.87,3.6683,20,8.84137039935517
2533031,A.Luck,IND,QB,27,4,10,278.050260631001,329.861538001032,18.7297131373388,18.5287116262813,3,51.8112773700306,48.5,4.1,1.4,6.29021026802221,NA,16,305.30695037186,36.7433835466493,25.8164060356653,48.5514073151937,44,4,19.0816843982413,2.25809365727488,1.55412365048546,3.02343375876365,42.8333,17.785,1.1667,18,16.9614972428811
2495700,G.Olsen,CAR,TE,31,9,7,142.19,182.844098837209,13.2444542105162,14.1145190993505,3,40.6540988372093,46.8,2.9,0.7,3.90568069891795,NA,16,172.390077836528,36.2319365554356,17.2895481889458,36.3688124810263,45,3,10.774379864783,2.24754931742312,1.08059676180911,2.07156395553698,45.04,15.3775,-0.0399999999999991,16,10.774379864783
2552379,J.Langford,CHI,RB,25,1,9,159.65,189.071422279325,10.7630256956337,4.15175189566443,8,29.4214222793247,56.5,22.3,4.2,4.13678241764619,NA,16,174.044409606757,35.8616695648145,45.4022246535376,39.1850476468446,46,19,10.8777756004223,2.24135434780091,2.8376390408461,2.32646756812131,64.57,7.9175,-18.57,8,21.7555512008446
497326,G.Tate,DET,WR,28,6,10,166.98277733119,198.58447706422,11.13286414531,2.40319460434918,9,31.6016997330304,52.5,24.8,5,3.95597887048773,NA,16,190.451447835943,33.3074647582335,31.6524782241617,24.9738638788393,47,21,11.9032154897464,2.0817165473896,1.97827988901011,1.56086649242746,61.5483,10.7075,-14.5483,11,17.3137679850857
4327,D.Woodhead,SD,RB,31,8,11,149.77,190.769238519311,13.8063214732787,4.46041703266872,8,40.9992385193113,79,29.6,5.6,4.77840055194901,NA,16,171.442087467881,33.259347425939,35.5222246535376,40.8828638868312,48,20,10.7151304667426,2.07870921412118,2.2201390408461,2.43258108312047,85.7617,4.6,-37.7617,5,34.2884174935763
80429,J.Maclin,KC,WR,28,7,5,163.54,194.484159558926,10.2632705873329,2.12313969895544,9,30.9441595589259,41,20,2.7,4.06416798029081,NA,16,188.759321709841,31.615338632132,28.209700892972,20.8735463735451,49,22,11.7974576068651,1.97595866450825,1.76310630581075,1.30459664834657,50.8367,12.5375,-1.8367,13,14.5199478238339
2530747,D.Baldwin,SEA,WR,28,5,5,168.665710473649,205.487208745452,15.7877186088892,2.12519257203041,9,36.8214982718031,51.2,23.9,3.4,4.36690126839899,NA,16,187.337184753346,30.1932016756367,33.3354113666211,31.8765955600713,50,23,11.7085740470841,1.88707510472729,2.08346321041382,1.99228722250446,47.97,13.5475,2.03,14,13.3812274823818
2543603,J.Hill,CIN,RB,24,2,9,143.15,179.260963176438,12.8723332933991,2.76348490094801,9,36.1109631764384,43.6,18,4,3.95565011270827,NA,16,168.343227954304,30.1604879123612,28.9022246535376,29.3745885439583,51,21,10.521451747144,1.88503049452258,1.8063890408461,1.71331387419092,51.24,11.0325,-0.240000000000002,12,14.0286023295253
2543614,D.Moncrief,IND,WR,23,2,10,179.515797101449,194.384025097721,7.00732464018461,3.28102857177709,10,14.8682279962717,51.5,24,4.6,3.64771511734417,NA,16,185.935179268425,28.7911961907164,44.1854979944213,20.77341191234,52,24,11.6209487042766,1.79944976191978,2.76159362465133,1.29833824452125,60.7433,9.1275,-8.7433,10,18.5935179268425
2552469,M.Gordon,SD,RB,23,1,11,157.9,167.394355137074,10.8672097095616,2.79099233543062,9,9.49435513707385,63.5,24.4,5.1,8.75878660674864,NA,16,165.620112916122,27.4373728741793,43.6522246535376,17.5079805045937,53,22,10.3512570572576,1.71483580463621,2.7282640408461,0.971650871730635,72.11,6.76,-19.11,7,23.6600161308745
949,J.Stewart,CAR,RB,29,8,7,148.6,175.115499461244,11.1564244427164,5.42605663465392,9,26.5154994612437,51.7,20.3,4.4,5.31653162672612,NA,16,165.539373190589,27.3566331486471,34.3522246535376,25.2291248287636,54,23,10.3462108244118,1.70978957179044,2.1470140408461,1.45422239199125,49.1183,13.7825,4.8817,14,11.824240942185
238498,J.Edelman,NE,WR,30,7,9,156.191575492341,197.113928185058,14.6379707421051,5.54016230415411,10,40.9223526927167,49.7,23.6,4.3,7.48988185346586,NA,16,184.488805094205,27.3448220164961,20.8612763853134,23.5033149996772,55,25,11.5305503183878,1.70905137603101,1.30382977408209,1.46895718747983,47.5483,16.2225,7.4517,17,10.8522826526003
2495966,D.Walker,TEN,TE,32,10,13,149.618253359382,171.383359738372,8.73805607636658,5.55706605055386,4,21.7651063789897,68.4,5.1,1.2,3.72413926364585,NA,16,160.701985805475,24.5438445243831,24.7178015483282,24.9080733821891,56,4,10.0438741128422,1.51704356548233,1.54486259677051,1.35526776185966,65.0133,6.6225,-9.0133,7,22.9574265436393
2506106,L.Fitzgerald,ARI,WR,33,12,9,158.98,190.616928163502,14.42871449179,5.11109111266597,11,31.6369281635022,62.4,29.5,4.1,3.88787617909809,NA,16,180.819496299092,23.6755132213825,23.649700892972,17.0063149781214,57,26,11.3012185186932,1.47971957633641,1.47810630581075,1.06289468613259,68.6917,7.5325,-11.6917,8,22.6024370373864
2504775,D.Brees,NO,QB,37,15,5,271.670260631001,303.708314519441,12.9590693288052,10.6025091975904,4,32.0380538884392,55,4.8,1.1,3.22773037534708,NA,16,291.644191256287,23.0806244310756,19.4364060356653,22.3981838336023,58,5,18.2277619535179,1.40417121255152,1.15537365048546,1.38885729116419,46.8467,12.31,11.1533,13,22.4341685581759
497188,R.Mathews,PHI,RB,29,6,4,143.130860983932,170.454525796773,13.3923704224545,0.139828152945483,10,27.3236648128407,56.5,21.9,5.3,7.07610804240195,NA,16,160.118867970793,21.9361279288503,28.8830856374697,20.5681511642927,59,24,10.0074292481745,1.37100799555314,1.80519285234186,1.16291153796182,61.2533,9.51,-2.2533,10,16.0118867970793
71345,R.Jennings,NYG,RB,31,7,8,149.579814004376,165.2653076061,5.69212430212021,0.477604337577361,10,15.6854936017239,78.8,29.7,5,4.52989683232549,NA,16,160.107765141079,21.9250250991362,35.3320386579139,15.3789329736202,60,25,10.0067353213174,1.37031406869601,2.20825241611962,0.838585401044789,91.0583,3.5125,-31.0583,4,40.0269412852696
2540156,G.Bernard,CIN,RB,25,3,9,149.369551940926,164.733107476636,6.16727072617361,0.535873009088476,10,15.3635555357098,65.7,25.5,4.2,4.83016016505018,NA,16,159.850314494616,21.6675744526734,35.1217765944633,14.8467328441554,61,26,9.99064465591348,1.35422340329209,2.19511103715396,0.805322892953239,80.9283,5.6125,-19.9283,6,26.641719082436
2552461,D.Johnson,CLE,RB,23,1,13,143.214573304158,165.965600710591,9.27130110788137,0.714343455030303,10,22.7510274064333,76.9,29.2,4.5,8.0871402529119,NA,16,159.410007112387,21.2272670704443,28.9667979576951,16.0792260781108,62,27,9.96312544452416,1.32670419190277,1.81042487235595,0.882353720075448,88.73,5.2525,-26.73,6,26.5683345187311
2552374,A.Abdullah,DET,RB,23,1,10,146.45,172.293112859019,12.2835993950359,1.34610982128174,10,25.8431128590193,79.1,29.9,4.6,4.6106363522285,40,16,159.218875858668,21.0361358167255,32.2022246535376,22.4067382265391,63,28,9.95117974116674,1.31475848854535,2.0126390408461,1.27782322935222,93.68,4.16,-30.68,5,31.8437751717336
2506404,F.Gore,IND,RB,33,11,10,134.867778993435,171.85441774135,14.0862078243404,3.86965725987795,10,36.9866387479145,62.2,23.9,4.9,3.87954395198132,38,16,158.172451456045,19.9897114141024,20.620003646973,21.9680431088699,64,29,9.8857782160028,1.2493569633814,1.28875022793581,1.25040478449789,82.2133,4.6475,-18.2133,5,31.634490291209
2543471,K.Benjamin,CAR,WR,25,2,7,164.762144420131,182.444782518194,13.3770425858903,5.72770089063746,11,17.6826380980627,56,26.7,5.4,6.47321804364879,NA,16,177.07778928101,19.9338062033015,29.4318453131033,8.83416933281308,65,27,11.0673618300632,1.24586288770634,1.83949033206896,0.552135583300817,51.255,12.565,13.745,13,13.6213684062316
2540258,T.Kelce,KC,TE,27,3,5,149.5,166.049759474187,6.98697785796898,3.71051743447342,5,16.549759474187,62.1,4.7,1.3,3.57525309049982,NA,16,155.849131668879,19.6909903877872,24.5995481889458,19.574473118004,66,5,9.74057072930495,1.21374018194509,1.53747176180911,1.02191774534809,61.9617,8.0875,4.0383,9,17.316570185431
2552635,M.Jones,WAS,RB,24,1,9,143.576181619256,173.408800594239,13.4444227876999,9.73212181207617,10,29.8326189749827,71.4,27.7,6.2,5.77546583228503,33,16,157.573080618728,19.3903405767852,29.3284062727936,23.5224259617586,67,30,9.84831753867047,1.21189628604907,1.8330253920496,1.34755371280344,74.6267,5.9575,-7.6267,6,26.2621801031213
2532838,C.Fleener,NO,TE,28,4,5,142.1,166.475089032355,8.81220721399995,8.26378055250726,5,24.3750890323553,77.8,6.6,2.7,4.05339567211298,NA,16,154.440707840963,18.2825665598712,17.1995481889458,19.9998026761723,68,6,9.65254424006021,1.12571369270034,1.07497176180911,1.04850084273361,78.1033,4.91,-10.1033,5,30.8881415681927
2532841,M.Floyd,ARI,WR,27,4,9,161.2,184.944310200684,9.72448659629715,6.00647237063373,12,23.7443102006843,55.4,25.8,4.6,5.56582718314149,NA,16,174.339021091841,17.1950380141317,25.869700892972,11.3336970153034,69,28,10.89618881824,1.07468987588323,1.61685630581075,0.708356063456462,64.5833,7.2475,4.41670000000001,8,21.7923776364801
